L1,L2,L3,L4,L5,L6,Name,Display Code,UOM,Sub Reporting?,Account Description,L2 Description,Core,Core Extentension,WBS,P6 Cost Account,G/L,Cost Type PC,Cost Type Spectrum,Cost Category,Discipline,Cost Code,Description,Column1,Column2
022,30,10,00,00,L,Procurement Manager,022-30-1000-00-L,HR,Accounting,Engineering Support,Overhead,010000000000,,,,,,022-30-10,10,,02230100000L,"Financial accounting, cost tracking, invoicing, and reporting functions supporting the project.",,
022,30,20,00,00,L,Procurement Administrator,022-30-2000-00-L,HR,Legal,Engineering Support,Overhead,010000000000,,,,,,022-30-20,20,,02230200000L,"Legal counsel, contract review, regulatory compliance, and dispute resolution services for the project.",,
022,30,30,00,00,L,Buyer,022-30-3000-00-L,HR,Information & Technology,Engineering Support,Overhead,05230300000L,,,,,,022-30-30,30,,02230300000L,"IT infrastructure, software licensing, systems administration, and digital tools supporting project delivery.",,
022,30,40,00,00,L,Subcontract Manager,022-30-4000-00-L,HR,Marketing,Engineering Support,Overhead,05230400000L,,,,,,022-30-40,40,,02230400000L,"Marketing, business development, and proposal support activities associated with the project.",,
022,30,50,00,00,L,Subcontract Administrator,022-30-5000-00-L,HR,Management,Engineering Support,Management,010000000000,,,,,,022-30-50,50,,02230500000L,"Overall project and engineering management functions, including leadership, planning, and coordination across all disciplines.",,
022,35,00,00,00,L,Project Controls,022-35-0000-00-L,LS,Contract Manager,Engineering Support,Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-00,00,,02235000000L,"Responsible for administering prime and subcontracts, tracking obligations, managing change orders, and ensuring contractual compliance.",,
022,35,10,00,00,L,Cost Management,022-35-1000-00-L,HR,Commissioning Manager,Engineering Support,Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235100000L,"Leads the planning and execution of commissioning and startup activities, coordinating across engineering, construction, and operations teams.",,
022,35,10,10,00,L,Cost Estimate <Deliv.>,022-35-1010-00-L,HR,Administration,Engineering Support,Administration,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235101000L,"General administrative support functions including coordination, scheduling, correspondence, and office management.",,
022,35,10,20,00,L,Estimate Basis <Deliv.>,022-35-1020-00-L,HR,Office Manager,Engineering Support,Administration,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235102000L,"Manages day-to-day office operations, facilities, supplies, and administrative staff for the project site or home office.",,
022,35,10,30,00,L,Cost Breakdown Structure,022-35-1030-00-L,HR,Clerical,Engineering Support,Administration,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235103000L,"Provides clerical and administrative support such as filing, data entry, correspondence, and general office tasks.",,
022,35,10,40,00,L,Control Budget / Baseline <Deliv.>,022-35-1040-00-L,HR,Document Control Manager,Engineering Support,Administration,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235104000L,"Oversees the document management system, ensures correct document numbering, revision control, and timely distribution of all project documents.",,
022,35,10,50,00,L,Spend Profiles & Cash Flow <Deliv.>,022-35-1050-00-L,HR,Document Control Clerk,Engineering Support,Administration,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235105000L,"Supports document control activities including receiving, logging, distributing, and filing engineering documents and correspondence.",,
022,35,10,60,00,L,Progress & Performance Measurement <Deliv.>,022-35-1060-00-L,HR,Document Management,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235106000L,"Processes, systems, and personnel responsible for controlling the creation, revision, distribution, and archiving of all project documents.",,
022,35,10,70,00,L,Contingency Management Plan <Deliv.>,022-35-1070-00-L,HR,Master Document Register <Deliv.>,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-10,10,,02235107000L,"A comprehensive register listing all project documents, their current revision status, responsible party, and scheduled issue dates.",,
022,35,15,00,00,L,Contracting & Procurement Controls,022-35-1500-00-L,HR,Name,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235150000L,"A schedule defining planned dates for issuing engineering deliverables to the client, regulatory bodies, or other stakeholders.",,
022,35,15,10,00,L,Controls Requirements,022-35-1510-00-L,HR,Engineering & Design,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235151000L,"Defines the review, comment, and approval workflows for all document types, including responsibilities and turnaround time requirements.",,
022,35,15,20,00,L,Schedule <Deliv.>,022-35-1520-00-L,HR,Engineering Support,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235152000L,"Formal transmittal records used to issue and track the distribution of engineering documents to clients, contractors, and vendors.",,
022,35,15,30,00,L,Vendor Cost Reporting,022-35-1530-00-L,HR,Overhead,Engineering Support,Document Management,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235153000L,"Records documenting the revision history of all project documents, capturing changes, reasons for revision, and approver sign-offs.",,
022,35,15,40,00,L,Vendor Cash Flow <Deliv.>,022-35-1540-00-L,HR,Executive,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235154000L,"Activities and personnel related to the procurement of equipment, materials, and subcontracted services required for project execution.",,
022,35,15,50,00,L,Vendor Monthly Reporting,022-35-1550-00-L,HR,Accounting,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-15,15,,02235155000L,"Leads the procurement team, develops procurement strategy, manages vendor relationships, and ensures timely delivery of equipment and materials.",,
022,35,20,00,00,L,Planning & Scheduling,022-35-2000-00-L,HR,Legal,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235200000L,"Provides administrative support for procurement activities, including purchase order issuance, vendor correspondence, and expediting.",,
022,35,20,10,00,L,Integrated Schedule <Deliv.>,022-35-2010-00-L,HR,Information & Technology,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235201000L,"Responsible for sourcing, negotiating, and issuing purchase orders for project equipment, materials, and services.",,
022,35,20,20,00,L,Schedule Basis Document <Deliv.>,022-35-2020-00-L,HR,Marketing,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235202000L,"Manages subcontract agreements, monitors subcontractor performance, processes change orders, and ensures compliance with contract terms.",,
022,35,20,30,00,L,Milestone Register <Deliv.>,022-35-2030-00-L,HR,Management,Engineering Support,Procurement/Subcontract,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235203000L,"Provides administrative support for subcontract management, including document control, invoicing, and progress tracking.",,
022,35,20,40,00,L,Schedule Change Requests,022-35-2040-00-L,HR,Contract Manager,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235204000L,"Integrated cost and schedule management functions including estimating, planning, progress measurement, and reporting.",,
022,35,20,50,00,L,Staffing Plan & Resource Histogram <Deliv.>,022-35-2050-00-L,HR,Commissioning Manager,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-20,20,,02235205000L,"Processes and tools for developing, tracking, forecasting, and controlling project costs throughout the project lifecycle.",,
022,35,25,00,00,L,Progress & Performance,022-35-2500-00-L,HR,Administration,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-25,25,,02235250000L,"A formal estimate of the total project cost, categorized by work breakdown structure and including all direct and indirect costs.",,
022,35,25,10,00,L,Progress & Measurement Procedure,022-35-2510-00-L,HR,Office Manager,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-25,25,,02235251000L,"A document describing the scope, methodology, assumptions, exclusions, and data sources used to develop the project cost estimate.",,
022,35,25,20,00,L,Rules of Credit <Deliv.>,022-35-2520-00-L,HR,Clerical,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-25,25,,02235252000L,"A hierarchical framework that organizes all project costs into categories and sub-categories for tracking, reporting, and control purposes.",,
022,35,25,30,00,L,Progress Curves / S-curves <Deliv.>,022-35-2530-00-L,HR,Document Control Manager,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-25,25,,02235253000L,"The approved cost baseline against which actual expenditures are measured, used for earned value analysis and variance reporting.",,
022,35,25,40,00,L,Man-hour Forecast / Resource Histogram <Deliv.>,022-35-2540-00-L,HR,Document Control Clerk,Engineering Support,Project Controls,05235000000L,,Engineering Management & Project Controls,100,,,022-35-25,25,,02235254000L,Time-phased projections of expenditures and cash flow requirements used for financial planning and funding management.,,
